 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
47,0.541,255.000,255,255,3.211,1.324,0.520,149.943,0.659,2.544,0.393,0.883,207,357
48,0.239,255.000,255,255,2.104,0.832,0.366,78.581,0.678,2.276,0.439,0.877,654,379
49,0.648,255.000,255,255,3.286,1.190,0.693,76.024,0.754,1.716,0.583,0.883,892,386
50,0.935,255.000,255,255,4.759,1.282,0.929,116.052,0.519,1.380,0.725,0.802,204,389
51,1.706,255.000,255,255,7.628,2.493,0.872,20.194,0.368,2.860,0.350,0.698,420,396
52,0.769,255.000,255,255,3.958,1.721,0.569,38.183,0.617,3.024,0.331,0.910,968,396
53,0.510,255.000,255,255,2.720,0.932,0.697,132.778,0.867,1.338,0.747,0.934,463,403
54,0.514,255.000,255,255,4.398,1.530,0.428,58.272,0.334,3.577,0.280,0.636,1005,405
55,0.812,255.000,255,255,5.294,2.147,0.482,104.065,0.364,4.458,0.224,0.732,1135,411
56,0.213,255.000,255,255,1.728,0.626,0.434,37.312,0.898,1.442,0.694,0.922,867,413
57,0.223,255.000,255,255,1.703,0.573,0.494,120.954,0.964,1.161,0.862,0.925,966,427
58,1.339,255.000,255,255,6.582,2.908,0.586,151.041,0.388,4.961,0.202,0.766,368,431
59,0.250,255.000,255,255,1.884,0.634,0.501,152.953,0.884,1.264,0.791,0.905,431,437
60,0.628,255.000,255,255,3.340,1.432,0.558,178.049,0.707,2.564,0.390,0.942,852,438
61,3.798,255.000,255,255,19.764,3.041,1.590,129.344,0.122,1.913,0.523,0.511,980,440
62,0.327,255.000,255,255,2.224,0.846,0.493,95.263,0.832,1.717,0.582,0.921,645,446
63,1.795,255.000,255,255,9.653,2.362,0.967,158.481,0.242,2.442,0.409,0.563,671,448
64,2.509,255.000,255,255,11.676,2.053,1.556,72.505,0.231,1.319,0.758,0.600,375,457
65,5.746,255.000,255,255,25.194,3.184,2.298,104.286,0.114,1.386,0.722,0.397,253,459
66,2.336,255.000,255,255,11.115,2.146,1.386,48.325,0.238,1.548,0.646,0.624,853,463
67,1.008,255.000,255,255,6.352,1.190,1.078,130.750,0.314,1.104,0.905,0.602,788,468
68,1.037,255.000,255,255,6.991,2.947,0.448,89.590,0.267,6.577,0.152,0.733,1144,471
69,2.457,255.000,255,255,9.147,2.283,1.370,91.600,0.369,1.666,0.600,0.660,461,487
70,0.653,255.000,255,255,3.583,1.512,0.550,142.520,0.639,2.748,0.364,0.889,919,505
71,1.426,255.000,255,255,7.193,2.026,0.896,109.256,0.346,2.261,0.442,0.612,556,512
72,1.447,255.000,255,255,7.118,2.701,0.682,96.651,0.359,3.958,0.253,0.743,800,512
73,1.471,255.000,255,255,8.800,3.015,0.621,101.199,0.239,4.854,0.206,0.592,959,523
74,0.385,255.000,255,255,3.402,1.513,0.324,41.420,0.418,4.666,0.214,0.762,379,552
75,1.603,255.000,255,255,7.570,2.264,0.902,116.338,0.352,2.511,0.398,0.649,818,554
76,0.427,255.000,255,255,2.614,0.928,0.586,103.648,0.785,1.585,0.631,0.913,329,559
77,2.283,255.000,255,255,9.734,2.681,1.084,159.588,0.303,2.473,0.404,0.548,914,573
78,10.197,254.955,0,255,48.690,6.688,1.941,114.615,0.054,3.445,0.290,0.292,514,574
79,0.539,255.000,255,255,3.357,1.312,0.523,26.063,0.601,2.509,0.399,0.865,351,581
80,0.601,255.000,255,255,3.357,1.352,0.566,145.012,0.670,2.389,0.419,0.881,1177,595
81,0.742,255.000,255,255,4.693,1.883,0.502,171.306,0.423,3.754,0.266,0.764,793,596
82,1.286,255.000,255,255,5.495,1.882,0.870,76.036,0.535,2.164,0.462,0.814,469,599
83,4.123,254.888,0,255,17.914,4.788,1.096,66.744,0.161,4.367,0.229,0.369,856,619
84,2.571,255.000,255,255,13.279,3.203,1.022,6.776,0.183,3.134,0.319,0.541,1139,624
85,1.807,255.000,255,255,7.402,3.056,0.753,12.449,0.415,4.058,0.246,0.751,1185,648
86,1.015,255.000,255,255,4.558,1.710,0.756,116.540,0.614,2.263,0.442,0.816,985,656
87,1.286,255.000,255,255,6.396,2.508,0.653,72.283,0.395,3.840,0.260,0.698,1216,666
88,10.906,239.263,0,255,43.016,7.538,1.842,111.973,0.074,4.091,0.244,0.313,1069,667
89,1.665,255.000,255,255,6.684,2.886,0.734,131.559,0.468,3.930,0.254,0.826,496,672
90,1.022,255.000,255,255,4.608,1.836,0.709,174.242,0.605,2.591,0.386,0.876,620,672
91,0.892,255.000,255,255,4.583,1.964,0.578,161.641,0.534,3.397,0.294,0.910,717,687
92,2.980,255.000,255,255,16.310,2.760,1.375,79.557,0.141,2.008,0.498,0.552,688,690
93,1.055,255.000,255,255,5.556,2.155,0.623,38.056,0.429,3.458,0.289,0.785,772,708
94,0.800,255.000,255,255,3.742,1.528,0.666,119.811,0.718,2.293,0.436,0.912,994,716
95,1.071,255.000,255,255,5.601,1.521,0.897,29.273,0.429,1.696,0.590,0.702,631,740
96,2.786,255.000,255,255,13.991,2.161,1.642,173.688,0.179,1.316,0.760,0.459,720,744
97,4.382,255.000,255,255,18.318,2.999,1.861,112.078,0.164,1.612,0.621,0.451,957,757
98,7.393,255.000,255,255,31.514,5.398,1.744,40.499,0.094,3.096,0.323,0.370,890,760
99,0.255,255.000,255,255,2.129,0.856,0.380,100.568,0.708,2.254,0.444,0.895,568,764
100,2.547,255.000,255,255,12.327,2.353,1.378,15.619,0.211,1.707,0.586,0.571,696,772
101,0.514,255.000,255,255,3.241,1.350,0.484,177.083,0.615,2.788,0.359,0.887,928,799
102,0.510,255.000,255,255,2.751,1.042,0.623,37.826,0.847,1.672,0.598,0.929,723,817
103,1.118,255.000,255,255,6.960,3.152,0.452,169.429,0.290,6.980,0.143,0.802,862,832
104,1.409,255.000,255,255,6.296,2.716,0.661,23.716,0.447,4.111,0.243,0.848,896,853
105,4.192,255.000,255,255,17.596,4.648,1.148,96.824,0.170,4.047,0.247,0.498,1042,862
106,1.788,255.000,255,255,8.485,3.060,0.744,1.956,0.312,4.114,0.243,0.618,974,876
107,1.435,255.000,255,255,6.367,1.789,1.021,140.565,0.445,1.753,0.571,0.704,865,890
108,0.266,255.000,255,255,1.958,0.719,0.471,168.054,0.871,1.527,0.655,0.910,932,896
109,1.019,255.000,255,255,5.666,2.112,0.614,120.644,0.399,3.439,0.291,0.759,982,914
110,1.581,255.000,255,255,5.501,2.269,0.887,126.322,0.657,2.556,0.391,0.912,1102,914
111,8.029,255.000,255,255,34.427,4.121,2.481,3.217,0.085,1.661,0.602,0.449,922,924
112,2.104,255.000,255,255,8.585,2.552,1.050,92.285,0.359,2.430,0.411,0.616,1174,990
