 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
39,1.236,255.000,255,255,5.709,2.154,0.731,55.528,0.476,2.948,0.339,0.761,281,326
40,0.458,255.000,255,255,2.726,1.124,0.518,136.087,0.774,2.168,0.461,0.912,229,332
41,0.460,255.000,255,255,2.730,1.061,0.551,60.392,0.775,1.924,0.520,0.922,395,341
42,0.507,255.000,255,255,3.095,1.250,0.516,76.658,0.664,2.423,0.413,0.872,107,348
43,0.543,255.000,255,255,3.406,1.384,0.499,30.057,0.588,2.771,0.361,0.831,239,363
44,2.005,255.000,255,255,7.468,2.495,1.023,49.270,0.452,2.439,0.410,0.749,538,374
45,1.493,255.000,255,255,8.207,2.676,0.710,56.361,0.279,3.768,0.265,0.649,375,381
46,1.634,255.000,255,255,9.518,2.507,0.830,32.452,0.227,3.021,0.331,0.676,244,384
47,3.530,254.608,0,255,19.976,3.125,1.438,119.938,0.111,2.172,0.460,0.372,266,384
48,0.532,255.000,255,255,2.705,0.922,0.734,52.368,0.913,1.257,0.796,0.939,45,390
49,1.060,255.000,255,255,4.379,1.798,0.751,137.044,0.695,2.394,0.418,0.917,98,396
50,0.239,255.000,255,255,2.514,0.944,0.322,106.040,0.475,2.934,0.341,0.712,312,396
51,0.356,255.000,255,255,2.635,0.812,0.559,36.555,0.645,1.454,0.688,0.858,59,407
52,0.398,255.000,255,255,2.440,0.957,0.529,52.725,0.840,1.808,0.553,0.934,209,417
53,0.432,255.000,255,255,3.491,1.210,0.455,122.335,0.446,2.658,0.376,0.753,371,429
54,0.322,255.000,255,255,2.124,0.742,0.553,131.619,0.897,1.342,0.745,0.901,34,435
55,0.337,255.000,255,255,2.174,0.783,0.547,179.006,0.895,1.431,0.699,0.925,112,438
56,0.599,255.000,255,255,3.241,1.111,0.686,97.621,0.717,1.620,0.617,0.870,132,439
57,0.697,255.000,255,255,3.161,1.078,0.822,8.711,0.876,1.311,0.762,0.929,490,445
58,0.329,255.000,255,255,2.384,0.989,0.424,1.890,0.728,2.333,0.429,0.924,86,447
59,2.046,255.000,255,255,9.931,2.593,1.005,10.313,0.261,2.580,0.388,0.534,418,447
60,0.293,255.000,255,255,2.114,0.803,0.465,112.154,0.824,1.726,0.579,0.910,175,458
61,1.067,255.000,255,255,4.609,1.855,0.733,134.337,0.631,2.532,0.395,0.850,67,460
62,0.724,255.000,255,255,4.755,2.152,0.428,31.902,0.402,5.026,0.199,0.812,238,460
63,0.320,255.000,255,255,2.680,0.982,0.415,108.789,0.560,2.367,0.422,0.781,389,461
64,0.217,255.000,255,255,1.869,0.755,0.366,41.410,0.781,2.064,0.485,0.892,115,467
65,0.373,255.000,255,255,2.319,0.818,0.580,147.092,0.871,1.411,0.709,0.936,164,476
66,0.235,255.000,255,255,1.774,0.568,0.527,98.788,0.940,1.079,0.927,0.906,137,479
67,0.233,255.000,255,255,2.220,0.973,0.305,31.832,0.595,3.184,0.314,0.838,229,481
68,0.700,255.000,255,255,3.898,1.652,0.540,35.514,0.579,3.062,0.327,0.836,116,482
69,0.215,255.000,255,255,1.788,0.672,0.408,65.413,0.846,1.646,0.607,0.912,354,482
70,1.290,255.000,255,255,5.861,1.888,0.870,86.156,0.472,2.170,0.461,0.767,464,482
71,4.123,252.762,0,255,21.328,3.281,1.600,42.589,0.114,2.050,0.488,0.426,315,483
72,0.429,255.000,255,255,2.429,0.774,0.705,163.368,0.913,1.097,0.911,0.928,378,484
73,0.858,255.000,255,255,5.745,1.194,0.914,10.585,0.327,1.306,0.766,0.573,427,484
74,0.809,255.000,255,255,4.618,1.921,0.536,167.235,0.477,3.582,0.279,0.766,239,497
75,0.664,255.000,255,255,4.033,1.525,0.555,56.122,0.513,2.749,0.364,0.789,190,498
76,0.208,255.000,255,255,1.714,0.597,0.444,124.089,0.891,1.344,0.744,0.909,335,501
77,6.394,255.000,255,255,28.872,4.049,2.011,70.961,0.096,2.014,0.497,0.440,153,510
78,0.458,255.000,255,255,4.153,1.348,0.432,124.037,0.333,3.116,0.321,0.652,88,514
79,1.299,255.000,255,255,6.392,2.293,0.721,18.892,0.400,3.179,0.315,0.686,370,516
80,1.234,255.000,255,255,5.811,1.684,0.933,0.135,0.459,1.806,0.554,0.714,404,516
81,0.387,255.000,255,255,2.390,0.872,0.566,34.270,0.852,1.541,0.649,0.897,186,529
82,0.266,255.000,255,255,2.440,0.784,0.432,105.188,0.562,1.815,0.551,0.770,222,531
83,0.845,255.000,255,255,4.359,1.556,0.691,33.939,0.559,2.251,0.444,0.766,199,544
84,0.896,255.000,255,255,5.118,2.098,0.543,102.034,0.430,3.862,0.259,0.791,229,559
85,0.697,255.000,255,255,3.637,1.420,0.624,15.425,0.662,2.274,0.440,0.868,347,559
86,0.941,255.000,255,255,5.931,1.987,0.603,10.601,0.336,3.295,0.304,0.677,314,573
87,0.888,255.000,255,255,4.603,1.658,0.682,104.008,0.527,2.430,0.412,0.822,94,599
88,0.226,255.000,255,255,1.763,0.594,0.485,72.548,0.914,1.224,0.817,0.919,224,604
