 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
68,0.221,255.000,255,255,1.859,0.565,0.497,170.890,0.803,1.137,0.880,0.868,427,442
69,2.242,255.000,255,255,12.239,3.255,0.877,67.867,0.188,3.712,0.269,0.644,530,452
70,1.067,255.000,255,255,6.222,1.281,1.061,174.415,0.347,1.207,0.829,0.598,351,460
71,3.859,255.000,255,255,18.341,5.192,0.946,13.746,0.144,5.486,0.182,0.490,713,481
72,2.231,255.000,255,255,10.065,2.351,1.208,17.991,0.277,1.946,0.514,0.624,425,494
73,0.539,255.000,255,255,4.444,1.327,0.517,116.035,0.343,2.564,0.390,0.740,230,509
74,3.269,255.000,255,255,18.766,2.376,1.752,92.053,0.117,1.357,0.737,0.446,175,516
75,0.277,255.000,255,255,2.189,0.859,0.410,92.122,0.726,2.093,0.478,0.913,282,517
76,0.375,255.000,255,255,3.141,1.185,0.402,96.933,0.477,2.946,0.339,0.807,478,526
77,0.749,255.000,255,255,4.560,1.388,0.687,38.494,0.453,2.020,0.495,0.772,547,533
78,0.230,255.000,255,255,2.008,0.799,0.366,81.017,0.716,2.182,0.458,0.882,201,537
79,0.769,255.000,255,255,4.809,1.892,0.517,161.284,0.418,3.658,0.273,0.763,345,544
80,0.407,255.000,255,255,3.948,0.936,0.554,124.489,0.328,1.689,0.592,0.715,322,549
81,0.525,255.000,255,255,3.707,1.268,0.527,11.865,0.480,2.407,0.416,0.760,284,557
82,0.592,255.000,255,255,5.896,1.593,0.473,86.366,0.214,3.368,0.297,0.541,228,567
83,0.563,255.000,255,255,4.508,1.330,0.539,56.556,0.348,2.470,0.405,0.607,490,572
84,0.517,255.000,255,255,3.537,0.978,0.674,25.026,0.520,1.452,0.689,0.745,192,582
85,0.930,255.000,255,255,5.259,1.283,0.923,40.422,0.423,1.389,0.720,0.694,407,588
86,0.376,255.000,255,255,2.429,0.814,0.589,149.905,0.801,1.383,0.723,0.895,133,589
87,0.309,255.000,255,255,2.064,0.709,0.556,124.912,0.913,1.276,0.784,0.910,339,593
88,9.658,255.000,255,255,30.191,5.523,2.226,44.803,0.133,2.481,0.403,0.421,788,598
89,1.167,255.000,255,255,5.856,1.685,0.882,58.178,0.428,1.910,0.523,0.738,500,604
90,2.808,255.000,255,255,15.050,3.740,0.956,40.646,0.156,3.912,0.256,0.459,170,607
91,0.731,255.000,255,255,5.360,1.765,0.527,79.183,0.320,3.349,0.299,0.671,459,607
92,0.870,255.000,255,255,4.128,1.176,0.942,111.306,0.642,1.249,0.801,0.852,347,613
93,0.910,255.000,255,255,4.027,1.256,0.923,141.027,0.705,1.361,0.735,0.872,291,614
94,0.232,255.000,255,255,2.089,0.795,0.371,126.607,0.667,2.142,0.467,0.850,232,616
95,0.347,255.000,255,255,2.896,0.898,0.493,66.934,0.521,1.822,0.549,0.771,438,623
96,0.726,255.000,255,255,4.784,1.328,0.696,31.471,0.398,1.909,0.524,0.699,208,625
97,0.233,255.000,255,255,2.635,0.637,0.466,113.410,0.423,1.367,0.732,0.697,367,649
98,1.697,255.000,255,255,7.043,1.889,1.144,118.751,0.430,1.652,0.605,0.756,435,649
99,2.050,255.000,255,255,8.802,1.647,1.584,72.047,0.332,1.040,0.962,0.777,350,665
100,1.192,255.000,255,255,6.203,1.994,0.761,156.434,0.389,2.620,0.382,0.753,595,672
101,0.223,255.000,255,255,2.159,0.842,0.337,147.126,0.600,2.499,0.400,0.781,125,680
102,2.808,244.156,0,255,14.281,2.105,1.699,61.654,0.173,1.239,0.807,0.616,169,680
103,1.006,255.000,255,255,6.232,1.438,0.891,105.013,0.326,1.615,0.619,0.618,423,701
104,0.396,255.000,255,255,2.630,0.893,0.565,88.490,0.720,1.581,0.633,0.883,397,709
105,1.493,255.000,255,255,5.977,1.535,1.238,43.489,0.525,1.239,0.807,0.870,550,709
106,0.244,255.000,255,255,1.884,0.645,0.482,90.945,0.865,1.338,0.747,0.903,406,731
107,0.764,255.000,255,255,5.400,1.420,0.685,86.660,0.329,2.074,0.482,0.658,211,748
108,0.736,255.000,255,255,4.448,1.166,0.804,126.442,0.468,1.450,0.690,0.740,428,759
109,0.275,255.000,255,255,3.006,0.972,0.360,58.555,0.382,2.697,0.371,0.647,415,773
110,0.830,255.000,255,255,5.580,1.396,0.758,130.640,0.335,1.842,0.543,0.743,582,773
111,2.716,255.000,255,255,10.250,3.291,1.051,67.294,0.325,3.132,0.319,0.788,212,796
112,0.552,255.000,255,255,3.326,1.359,0.517,76.073,0.627,2.627,0.381,0.910,178,804
113,14.821,254.066,0,255,43.050,11.669,1.617,37.194,0.100,7.216,0.139,0.461,702,826
114,0.769,255.000,255,255,4.462,1.802,0.543,97.810,0.485,3.316,0.302,0.809,717,844
115,0.309,255.000,255,255,2.309,0.882,0.447,105.291,0.729,1.974,0.506,0.932,202,873
116,6.535,243.987,0,255,19.478,5.031,1.654,54.654,0.216,3.043,0.329,0.564,225,881
117,0.610,255.000,255,255,3.993,1.028,0.755,106.531,0.480,1.362,0.734,0.704,330,935
118,0.959,255.000,255,255,7.354,1.744,0.700,119.758,0.223,2.490,0.402,0.571,287,937
119,0.271,255.000,255,255,2.284,0.854,0.405,64.392,0.654,2.110,0.474,0.862,266,943
120,2.888,255.000,255,255,13.155,3.589,1.024,154.488,0.210,3.504,0.285,0.540,356,946
121,6.340,232.003,0,255,23.639,3.479,2.320,150.388,0.143,1.499,0.667,0.458,331,976
122,1.004,255.000,255,255,6.983,1.632,0.783,143.429,0.259,2.083,0.480,0.555,575,998
123,2.014,255.000,255,255,7.790,1.936,1.325,114.660,0.417,1.461,0.684,0.729,384,1028
124,0.507,255.000,255,255,3.487,0.954,0.676,70.915,0.524,1.412,0.708,0.791,441,1068
125,0.850,255.000,255,255,5.045,1.676,0.646,138.384,0.420,2.593,0.386,0.759,493,1068
126,1.272,255.000,255,255,7.028,1.691,0.957,173.172,0.324,1.767,0.566,0.611,335,1108
