 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
98,0.335,255.000,255,255,2.178,0.799,0.533,6.061,0.886,1.498,0.668,0.951,621,466
99,3.003,245.015,0,255,13.449,2.641,1.448,15.749,0.209,1.824,0.548,0.552,927,466
100,1.674,255.000,255,255,7.649,1.701,1.253,27.492,0.359,1.358,0.736,0.747,300,467
101,0.465,255.000,255,255,2.840,1.071,0.553,66.953,0.724,1.936,0.517,0.877,252,479
102,0.479,255.000,255,255,2.705,0.975,0.626,65.331,0.823,1.557,0.642,0.917,233,480
103,0.783,254.411,0,255,3.803,1.314,0.759,51.768,0.681,1.731,0.578,0.851,523,481
104,0.443,255.000,255,255,2.489,0.855,0.660,171.181,0.899,1.295,0.772,0.930,458,482
105,0.608,255.000,255,255,3.186,1.050,0.737,18.140,0.752,1.425,0.702,0.869,485,483
106,1.131,255.000,255,255,5.039,1.838,0.783,81.459,0.560,2.346,0.426,0.808,858,486
107,1.335,255.000,255,255,5.921,2.087,0.815,21.652,0.479,2.562,0.390,0.765,673,489
108,0.273,255.000,255,255,1.909,0.641,0.543,82.481,0.942,1.180,0.847,0.929,885,490
109,0.228,255.000,255,255,1.778,0.587,0.495,161.467,0.906,1.186,0.843,0.933,568,494
110,1.983,255.000,255,255,7.954,2.189,1.153,66.501,0.394,1.898,0.527,0.716,25,500
111,0.469,255.000,255,255,3.261,1.240,0.481,14.304,0.554,2.578,0.388,0.770,267,504
112,0.255,255.000,255,255,1.954,0.669,0.486,26.181,0.840,1.378,0.726,0.895,599,510
113,0.559,255.000,255,255,3.211,1.075,0.662,26.749,0.681,1.624,0.616,0.882,723,513
114,1.073,255.000,255,255,4.614,1.794,0.761,119.850,0.633,2.356,0.424,0.869,445,517
115,0.273,255.000,255,255,2.043,0.768,0.453,88.079,0.822,1.694,0.590,0.915,489,517
116,0.259,255.000,255,255,2.209,0.856,0.385,27.368,0.666,2.226,0.449,0.799,377,519
117,0.291,255.000,255,255,1.969,0.635,0.584,70.675,0.944,1.087,0.920,0.928,283,523
118,1.442,255.000,255,255,5.605,1.583,1.160,142.251,0.577,1.364,0.733,0.826,101,525
119,0.382,255.000,255,255,2.359,0.912,0.533,86.097,0.862,1.709,0.585,0.946,875,526
120,0.257,255.000,255,255,1.859,0.644,0.508,47.885,0.934,1.268,0.788,0.913,563,528
121,0.488,255.000,255,255,2.635,0.949,0.656,65.143,0.884,1.447,0.691,0.942,242,530
122,0.447,255.000,255,255,2.695,1.012,0.562,35.118,0.773,1.798,0.556,0.918,895,530
123,1.136,255.000,255,255,5.655,1.830,0.791,162.956,0.446,2.314,0.432,0.716,828,532
124,0.637,255.000,255,255,3.056,1.102,0.736,114.479,0.857,1.496,0.668,0.937,139,539
125,0.584,255.000,255,255,3.166,1.004,0.741,9.565,0.733,1.355,0.738,0.878,216,540
126,0.577,255.000,255,255,2.985,1.135,0.647,173.418,0.814,1.754,0.570,0.927,669,541
127,0.322,255.000,255,255,2.089,0.664,0.618,150.679,0.927,1.074,0.931,0.922,44,550
128,0.688,255.000,255,255,3.937,1.359,0.644,144.478,0.557,2.110,0.474,0.792,886,555
129,0.794,255.000,255,255,3.481,1.340,0.755,69.985,0.824,1.775,0.563,0.943,237,556
130,0.268,255.000,255,255,2.099,0.844,0.404,129.915,0.763,2.090,0.479,0.876,542,560
131,0.282,255.000,255,255,2.214,0.887,0.405,176.221,0.724,2.188,0.457,0.907,858,567
132,0.407,255.000,255,255,2.429,0.870,0.596,75.900,0.867,1.459,0.686,0.930,928,567
133,1.020,255.000,255,255,5.105,1.648,0.788,34.493,0.492,2.091,0.478,0.761,206,569
134,1.703,255.000,255,255,8.551,2.545,0.852,53.001,0.293,2.989,0.335,0.609,272,572
135,0.201,255.000,255,255,1.668,0.575,0.445,49.073,0.907,1.293,0.773,0.910,479,580
136,0.499,255.000,255,255,2.720,1.014,0.627,175.737,0.848,1.618,0.618,0.937,591,580
137,0.678,255.000,255,255,4.143,1.360,0.635,50.518,0.497,2.141,0.467,0.733,536,583
138,0.691,255.000,255,255,4.012,1.384,0.636,153.966,0.540,2.177,0.459,0.764,853,583
139,0.812,255.000,255,255,5.180,1.512,0.684,56.068,0.380,2.209,0.453,0.633,507,589
140,1.301,253.581,0,255,6.402,2.279,0.727,10.733,0.399,3.137,0.319,0.690,916,591
141,1.263,255.000,255,255,5.394,2.160,0.744,2.031,0.545,2.901,0.345,0.829,69,603
142,0.494,255.000,255,255,2.585,0.809,0.777,60.161,0.929,1.042,0.960,0.935,158,608
143,1.049,255.000,255,255,4.524,1.932,0.692,52.808,0.644,2.794,0.358,0.875,136,623
144,3.284,255.000,255,255,13.816,3.169,1.319,123.672,0.216,2.402,0.416,0.514,223,629
145,0.720,255.000,255,255,4.118,1.149,0.798,75.054,0.534,1.440,0.694,0.781,871,639
146,0.972,255.000,255,255,4.278,1.363,0.908,107.177,0.667,1.501,0.666,0.854,835,650
147,0.595,255.000,255,255,4.018,1.040,0.729,57.735,0.463,1.426,0.701,0.751,565,666
148,2.137,254.784,0,255,10.099,3.065,0.888,13.097,0.263,3.453,0.290,0.563,615,674
149,2.032,255.000,255,255,9.142,3.318,0.780,41.556,0.305,4.256,0.235,0.630,820,677
150,0.991,255.000,255,255,4.639,1.437,0.878,114.974,0.579,1.637,0.611,0.790,182,695
151,1.451,255.000,255,255,6.597,2.157,0.856,93.438,0.419,2.519,0.397,0.691,246,720
152,1.428,255.000,255,255,6.361,2.323,0.782,58.058,0.443,2.969,0.337,0.775,200,733
153,0.702,255.000,255,255,4.012,1.369,0.653,7.733,0.548,2.095,0.477,0.831,722,743
154,0.335,255.000,255,255,2.164,0.751,0.567,67.575,0.898,1.324,0.755,0.927,765,749
155,0.631,255.000,255,255,3.541,1.325,0.607,14.072,0.633,2.183,0.458,0.834,710,767
156,0.673,255.000,255,255,3.792,1.315,0.651,97.247,0.588,2.019,0.495,0.825,264,768
157,0.803,255.000,255,255,3.583,1.301,0.786,30.788,0.787,1.656,0.604,0.913,743,770
158,0.990,255.000,255,255,5.840,1.864,0.676,171.898,0.365,2.757,0.363,0.724,200,774
159,0.385,255.000,255,255,2.489,0.892,0.550,92.120,0.781,1.621,0.617,0.930,128,776
160,0.355,255.000,255,255,2.174,0.707,0.639,124.372,0.943,1.106,0.905,0.931,770,786
161,2.482,241.060,0,255,8.852,2.058,1.536,38.686,0.398,1.340,0.746,0.722,287,791
162,0.331,255.000,255,255,2.139,0.728,0.579,52.252,0.909,1.259,0.794,0.927,191,795
163,0.204,255.000,255,255,1.823,0.679,0.383,14.093,0.773,1.773,0.564,0.876,242,795
164,0.621,255.000,255,255,3.375,1.380,0.572,5.625,0.684,2.412,0.415,0.910,725,796
165,0.695,255.000,255,255,3.757,0.980,0.902,78.774,0.619,1.087,0.920,0.824,653,799
166,0.318,255.000,255,255,2.054,0.680,0.596,84.673,0.949,1.142,0.876,0.941,681,800
167,0.244,255.000,255,255,1.863,0.708,0.439,96.755,0.884,1.612,0.620,0.944,255,807
168,0.239,255.000,255,255,1.919,0.705,0.431,142.490,0.815,1.636,0.611,0.877,680,821
169,0.731,255.000,255,255,3.842,1.541,0.604,28.246,0.622,2.551,0.392,0.824,716,828
170,2.272,255.000,255,255,10.395,2.056,1.407,62.620,0.264,1.461,0.684,0.530,333,829
171,0.461,255.000,255,255,3.265,1.298,0.452,101.256,0.544,2.869,0.349,0.786,736,832
172,5.180,247.875,0,255,20.793,4.955,1.331,20.559,0.151,3.723,0.269,0.532,641,840
173,0.870,255.000,255,255,4.058,1.362,0.813,133.375,0.664,1.675,0.597,0.845,296,843
174,0.425,255.000,255,255,2.394,0.791,0.685,69.855,0.932,1.155,0.866,0.948,395,865
175,0.796,255.000,255,255,3.832,1.545,0.656,107.014,0.681,2.356,0.425,0.903,268,869
176,1.060,255.000,255,255,6.246,1.389,0.972,177.304,0.341,1.430,0.699,0.628,372,874
177,1.695,255.000,255,255,7.568,2.862,0.754,18.570,0.372,3.794,0.264,0.674,462,876
178,0.830,255.000,255,255,3.917,1.526,0.693,14.570,0.680,2.202,0.454,0.890,535,880
179,0.215,255.000,255,255,1.718,0.555,0.494,126.243,0.917,1.123,0.890,0.944,395,898
180,0.327,255.000,255,255,2.415,0.959,0.435,114.335,0.706,2.204,0.454,0.896,369,912
181,0.758,255.000,255,255,3.767,1.459,0.662,55.091,0.671,2.204,0.454,0.868,530,916
182,0.673,255.000,255,255,3.346,1.227,0.698,31.582,0.755,1.757,0.569,0.927,415,920
183,0.371,255.000,255,255,2.379,0.880,0.537,101.943,0.823,1.640,0.610,0.909,443,921
184,0.445,255.000,255,255,2.550,0.938,0.604,57.023,0.860,1.553,0.644,0.935,481,924
185,0.242,255.000,255,255,2.043,0.810,0.381,84.037,0.730,2.127,0.470,0.918,378,937
186,0.577,255.000,255,255,2.956,1.040,0.707,36.572,0.830,1.471,0.680,0.914,462,971
