 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
66,0.644,255.000,255,255,4.442,1.908,0.430,90.311,0.410,4.440,0.225,0.830,674,495
67,0.946,255.000,255,255,4.898,1.981,0.608,81.825,0.496,3.258,0.307,0.818,417,505
68,0.566,255.000,255,255,3.346,1.156,0.624,38.539,0.636,1.854,0.539,0.806,195,513
69,1.279,255.000,255,255,7.630,1.878,0.867,66.381,0.276,2.166,0.462,0.539,279,515
70,1.039,255.000,255,255,4.734,1.941,0.681,122.382,0.582,2.849,0.351,0.882,132,523
71,0.700,255.000,255,255,3.662,1.412,0.631,63.007,0.656,2.238,0.447,0.869,322,528
72,0.599,255.000,255,255,3.467,1.338,0.570,65.236,0.626,2.346,0.426,0.876,360,531
73,0.375,255.000,255,255,2.390,0.857,0.556,57.805,0.824,1.542,0.649,0.904,702,538
74,0.201,255.000,255,255,1.643,0.548,0.467,41.064,0.935,1.173,0.853,0.917,719,544
75,0.496,255.000,255,255,2.715,0.948,0.665,47.845,0.845,1.425,0.702,0.903,564,556
76,4.096,255.000,255,255,21.924,3.846,1.356,18.295,0.107,2.836,0.353,0.424,678,556
77,0.552,255.000,255,255,4.083,1.091,0.644,34.755,0.416,1.694,0.590,0.622,728,557
78,0.266,255.000,255,255,1.944,0.713,0.475,138.245,0.885,1.501,0.666,0.919,325,563
79,0.552,255.000,255,255,4.118,1.399,0.502,59.888,0.409,2.787,0.359,0.710,207,568
80,0.429,255.000,255,255,2.514,0.838,0.651,167.611,0.852,1.287,0.777,0.912,782,570
81,1.438,255.000,255,255,8.350,1.617,1.132,77.640,0.259,1.428,0.700,0.615,738,575
82,1.958,255.000,255,255,9.512,2.296,1.086,82.871,0.272,2.114,0.473,0.584,448,579
83,9.343,254.901,0,255,52.693,4.288,2.774,52.675,0.042,1.546,0.647,0.276,580,580
84,4.031,255.000,255,255,20.436,3.186,1.611,175.167,0.121,1.977,0.506,0.449,233,586
85,1.921,255.000,255,255,10.053,2.565,0.954,56.213,0.239,2.688,0.372,0.617,661,590
86,0.555,255.000,255,255,2.925,1.126,0.628,15.404,0.816,1.793,0.558,0.937,324,596
87,0.838,255.000,255,255,4.709,1.878,0.568,127.046,0.475,3.308,0.302,0.746,365,596
88,0.579,255.000,255,255,3.460,1.428,0.516,0.275,0.608,2.765,0.362,0.889,162,600
89,1.482,255.000,255,255,7.388,2.494,0.757,94.988,0.341,3.296,0.303,0.612,757,613
90,1.994,255.000,255,255,10.304,3.431,0.740,121.689,0.236,4.638,0.216,0.571,326,619
91,0.275,255.000,255,255,2.585,0.926,0.378,65.069,0.517,2.448,0.409,0.719,301,633
92,0.461,255.000,255,255,3.626,1.182,0.497,66.646,0.441,2.380,0.420,0.718,428,633
93,0.270,255.000,255,255,1.909,0.709,0.484,114.945,0.930,1.463,0.684,0.937,366,634
94,0.935,255.000,255,255,6.130,1.406,0.847,47.788,0.313,1.660,0.602,0.725,478,634
95,0.726,255.000,255,255,4.493,1.749,0.528,45.179,0.452,3.310,0.302,0.770,274,637
96,3.986,255.000,255,255,19.800,3.199,1.587,86.230,0.128,2.016,0.496,0.581,312,648
97,0.261,255.000,255,255,2.174,0.778,0.427,106.314,0.693,1.823,0.549,0.892,375,650
98,1.037,255.000,255,255,6.346,2.483,0.532,16.797,0.323,4.669,0.214,0.681,441,658
99,0.250,255.000,255,255,1.884,0.717,0.444,68.713,0.884,1.616,0.619,0.905,499,658
100,1.297,255.000,255,255,5.782,2.489,0.664,38.848,0.488,3.751,0.267,0.822,722,659
101,1.690,255.000,255,255,10.217,1.917,1.123,158.716,0.203,1.707,0.586,0.585,457,669
102,0.317,255.000,255,255,2.089,0.737,0.547,132.376,0.912,1.349,0.741,0.931,599,681
103,2.556,255.000,255,255,13.460,1.993,1.633,129.120,0.177,1.220,0.819,0.594,416,693
104,0.213,255.000,255,255,1.944,0.804,0.338,41.288,0.710,2.376,0.421,0.887,537,704
105,0.204,252.743,0,255,2.050,0.730,0.357,46.745,0.612,2.047,0.488,0.771,130,707
106,0.474,255.000,255,255,3.747,1.140,0.529,44.086,0.424,2.154,0.464,0.656,464,709
107,0.438,255.000,255,255,2.500,0.903,0.617,42.486,0.880,1.463,0.684,0.934,602,719
108,2.153,255.000,255,255,10.840,3.223,0.850,9.400,0.230,3.790,0.264,0.566,456,743
109,1.583,255.000,255,255,7.834,2.294,0.879,61.984,0.324,2.610,0.383,0.697,596,748
110,0.288,255.000,255,255,2.019,0.623,0.588,158.047,0.887,1.060,0.944,0.935,354,760
111,0.347,255.000,255,255,3.106,1.167,0.379,45.274,0.453,3.081,0.325,0.710,462,761
112,0.358,255.000,255,255,2.174,0.719,0.634,11.507,0.952,1.134,0.882,0.934,631,766
113,0.702,255.000,255,255,3.537,1.389,0.644,125.119,0.705,2.157,0.464,0.853,361,783
114,0.443,255.000,255,255,3.126,0.822,0.686,48.716,0.570,1.198,0.834,0.803,445,826
