 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
36,1.968,255.000,255,255,8.500,2.381,1.053,162.266,0.342,2.261,0.442,0.655,580,271
37,1.610,255.000,255,255,9.371,3.646,0.562,17.060,0.230,6.483,0.154,0.612,142,272
38,3.009,255.000,255,255,15.860,5.053,0.758,149.614,0.150,6.666,0.150,0.516,430,282
39,0.367,255.000,255,255,2.334,0.872,0.536,161.403,0.847,1.625,0.615,0.923,236,283
40,0.219,255.000,255,255,2.726,0.807,0.345,138.007,0.370,2.337,0.428,0.663,44,284
41,3.488,255.000,255,255,17.285,4.641,0.957,21.275,0.147,4.850,0.206,0.454,280,284
42,1.156,255.000,255,255,7.072,2.594,0.567,171.981,0.290,4.571,0.219,0.665,184,295
43,1.514,255.000,255,255,8.614,3.425,0.563,0.100,0.256,6.085,0.164,0.696,645,301
44,0.460,255.000,255,255,3.035,0.947,0.618,150.391,0.627,1.532,0.653,0.818,342,302
45,0.662,255.000,255,255,3.742,1.309,0.644,42.436,0.594,2.031,0.492,0.797,134,307
46,1.075,255.000,255,255,5.896,1.373,0.996,20.424,0.389,1.378,0.725,0.707,583,309
47,0.224,255.000,255,255,1.763,0.656,0.436,31.456,0.907,1.506,0.664,0.925,551,320
48,4.885,255.000,255,255,28.425,4.513,1.378,59.577,0.076,3.274,0.305,0.309,265,326
49,0.338,255.000,255,255,2.610,0.991,0.435,64.110,0.624,2.278,0.439,0.844,349,326
50,0.244,255.000,255,255,1.944,0.763,0.408,153.256,0.812,1.871,0.534,0.894,101,328
51,1.154,255.000,255,255,7.433,2.120,0.693,77.823,0.263,3.059,0.327,0.538,649,331
52,1.232,255.000,255,255,5.338,2.321,0.676,11.600,0.543,3.435,0.291,0.924,76,338
53,1.035,255.000,255,255,5.721,1.985,0.664,16.921,0.397,2.990,0.334,0.690,595,338
54,1.283,255.000,255,255,5.947,2.141,0.763,141.122,0.456,2.807,0.356,0.767,127,339
55,1.420,255.000,255,255,6.313,1.854,0.975,92.302,0.448,1.901,0.526,0.695,424,348
56,0.398,255.000,255,255,2.404,0.893,0.568,150.516,0.865,1.573,0.636,0.930,263,354
57,0.621,255.000,255,255,4.213,1.413,0.559,163.551,0.439,2.528,0.396,0.701,559,356
58,0.387,255.000,255,255,2.624,1.046,0.471,21.531,0.706,2.219,0.451,0.901,204,365
59,0.297,255.000,255,255,2.104,0.809,0.467,85.399,0.843,1.734,0.577,0.924,116,373
60,0.418,255.000,255,255,2.454,0.818,0.650,101.186,0.872,1.258,0.795,0.928,331,373
61,2.343,255.000,255,255,10.485,3.390,0.880,49.129,0.268,3.853,0.260,0.570,166,378
62,1.230,255.000,255,255,6.983,1.946,0.805,135.298,0.317,2.418,0.414,0.614,550,378
63,0.346,255.000,255,255,2.319,0.855,0.515,32.278,0.807,1.661,0.602,0.903,467,384
64,0.602,255.000,255,255,3.421,1.305,0.588,169.459,0.647,2.220,0.450,0.834,596,387
65,1.342,255.000,255,255,7.217,1.891,0.904,84.192,0.324,2.093,0.478,0.642,396,389
66,2.403,255.000,255,255,12.563,3.179,0.962,31.793,0.191,3.303,0.303,0.551,279,390
67,0.261,255.000,255,255,1.919,0.733,0.453,58.224,0.889,1.619,0.618,0.929,505,391
68,1.748,255.000,255,255,8.970,3.880,0.574,66.743,0.273,6.764,0.148,0.773,362,394
69,0.327,255.000,255,255,2.269,0.864,0.483,45.076,0.799,1.789,0.559,0.900,179,396
70,0.306,255.000,255,255,2.535,0.971,0.401,140.920,0.598,2.421,0.413,0.826,525,400
71,4.058,255.000,255,255,24.424,3.263,1.584,1.420,0.085,2.061,0.485,0.437,628,400
72,0.953,255.000,255,255,4.102,1.529,0.794,106.216,0.712,1.926,0.519,0.899,78,418
73,0.883,255.000,255,255,7.462,1.600,0.703,79.908,0.199,2.277,0.439,0.531,385,420
74,0.678,255.000,255,255,3.261,1.110,0.778,73.343,0.802,1.427,0.701,0.918,468,424
75,0.666,255.000,255,255,4.452,1.378,0.615,34.314,0.422,2.241,0.446,0.670,565,438
76,0.387,255.000,255,255,2.639,1.127,0.438,98.943,0.699,2.575,0.388,0.922,410,439
77,0.385,255.000,255,255,2.730,1.031,0.476,48.920,0.650,2.165,0.462,0.842,525,443
78,0.226,255.000,255,255,1.823,0.604,0.476,12.574,0.855,1.268,0.788,0.893,438,444
79,0.382,255.000,255,255,2.740,1.165,0.417,53.341,0.639,2.791,0.358,0.829,495,446
80,5.554,255.000,255,255,28.618,3.359,2.105,5.181,0.085,1.596,0.627,0.303,690,447
81,0.308,255.000,255,255,2.234,0.863,0.454,34.667,0.774,1.903,0.526,0.885,259,450
82,0.230,255.000,255,255,2.465,0.952,0.307,9.645,0.475,3.096,0.323,0.736,563,456
83,0.309,255.000,255,255,2.153,0.814,0.484,19.800,0.838,1.681,0.595,0.937,646,456
84,0.488,255.000,255,255,3.166,1.344,0.463,66.856,0.613,2.904,0.344,0.897,533,461
85,0.753,255.000,255,255,4.859,1.175,0.816,111.875,0.401,1.441,0.694,0.670,236,467
86,1.272,255.000,255,255,7.292,1.430,1.132,49.088,0.301,1.263,0.792,0.651,186,468
87,1.507,255.000,255,255,9.306,1.497,1.282,160.546,0.219,1.168,0.856,0.511,315,470
88,3.295,255.000,255,255,17.466,4.018,1.044,0.451,0.136,3.849,0.260,0.443,407,471
89,0.642,255.000,255,255,3.261,1.307,0.626,116.222,0.759,2.090,0.479,0.918,498,475
90,0.876,255.000,255,255,4.819,1.712,0.651,121.452,0.474,2.630,0.380,0.768,225,486
91,0.413,255.000,255,255,2.379,0.864,0.608,64.800,0.916,1.421,0.704,0.940,125,487
92,0.451,255.000,255,255,3.226,1.209,0.474,22.020,0.544,2.549,0.392,0.798,532,493
93,0.280,255.000,255,255,1.944,0.682,0.523,68.221,0.933,1.303,0.767,0.923,277,494
94,0.223,255.000,255,255,1.678,0.551,0.514,17.855,0.993,1.071,0.934,0.932,337,494
95,0.431,255.000,255,255,2.369,0.755,0.726,49.909,0.964,1.039,0.962,0.956,714,499
96,0.488,255.000,255,255,3.998,1.117,0.557,57.060,0.384,2.007,0.498,0.634,395,505
97,0.841,255.000,255,255,4.894,1.109,0.966,83.740,0.441,1.149,0.870,0.702,511,510
98,0.478,255.000,255,255,2.670,0.988,0.616,56.563,0.842,1.604,0.623,0.928,205,519
99,3.372,255.000,255,255,17.071,2.373,1.809,86.780,0.145,1.312,0.762,0.553,538,519
100,0.517,255.000,255,255,4.313,0.996,0.662,106.365,0.350,1.504,0.665,0.624,440,520
101,0.340,255.000,255,255,2.765,1.052,0.412,55.803,0.559,2.553,0.392,0.769,477,520
102,3.215,255.000,255,255,15.428,3.887,1.053,32.693,0.170,3.691,0.271,0.481,321,537
103,2.450,255.000,255,255,14.762,2.865,1.089,179.747,0.141,2.632,0.380,0.525,370,537
104,1.730,255.000,255,255,11.286,2.033,1.084,9.535,0.171,1.876,0.533,0.518,244,541
105,0.476,255.000,255,255,2.599,0.915,0.662,168.432,0.885,1.383,0.723,0.941,471,544
106,0.219,255.000,255,255,1.813,0.647,0.431,108.921,0.837,1.501,0.666,0.910,219,545
107,2.804,248.090,0,255,12.223,2.573,1.388,22.278,0.236,1.854,0.539,0.552,332,569
108,0.232,255.000,255,255,2.089,0.861,0.342,57.741,0.667,2.517,0.397,0.871,310,576
109,0.230,255.000,255,255,2.064,0.856,0.342,58.302,0.678,2.507,0.399,0.849,226,610
110,0.300,255.000,255,255,2.259,0.857,0.446,53.811,0.739,1.923,0.520,0.895,172,648
111,2.258,255.000,255,255,9.798,2.989,0.962,35.425,0.296,3.108,0.322,0.568,225,660
112,2.354,254.412,0,255,13.926,3.417,0.877,84.298,0.153,3.896,0.257,0.442,273,664
113,0.640,254.280,0,255,3.251,1.203,0.678,101.845,0.762,1.776,0.563,0.927,418,793
